,id,original_language_cat,popularity_cat,runtime_cat,status,vote_average,genres,original_language,original_title,popularity,runtime,spoken_languages,title,vote_count,cluster
3926,16642,en,Medium,Medium,Released,7.6,Drama Romance,en,Days of Heaven,13.857194,94.0,"en,it",Days of Heaven,234,0
3927,17734,en,Low,Medium,Released,6.4,Drama,en,Thirteen Conversations About One Thing,6.997495,104.0,en,Thirteen Conversations About One Thing,25,0
3928,18892,en,Very Low,Short,Released,5.9,Comedy,en,Jawbreaker,4.337685,87.0,en,Jawbreaker,90,0
3929,549,en,Very Low,Medium,Released,6.6,Drama History,en,Basquiat,3.636634,108.0,"en,es",Basquiat,94,0
3930,121986,en,Medium,Short,Released,7.2,Comedy Drama,en,Frances Ha,15.492257,86.0,en,Frances Ha,345,2
3931,868,Others,Very Low,Medium,Released,6.9,Crime Drama,af,Tsotsi,2.504169,94.0,"af,xh,zu",Tsotsi,94,0
3932,10683,en,Low,Long,Released,7.4,Comedy Drama,en,Happiness,10.757539,139.0,"en,ru",Happiness,194,0
3933,17995,en,Very Low,Short,Released,6.1,Comedy Documentary,en,DysFunktional Family,1.580027,89.0,en,DysFunktional Family,4,0
3934,246403,en,Medium,Medium,Released,5.1,Comedy Horror,en,Tusk,15.754614000000002,102.0,en,Tusk,366,4
3935,670,Others,High,Medium,Released,8.0,Drama Thriller Mystery Action,ko,올드보이,56.76349,120.0,ko,Oldboy,1945,0
3936,35691,en,Very Low,Medium,Released,6.5,Action Drama Family Thriller,en,Letters to God,3.644872,110.0,en,Letters to God,37,3
3937,49010,en,Medium,Short,Released,5.7,Action Comedy Thriller,en,Hobo with a Shotgun,16.900433,86.0,en,Hobo with a Shotgun,211,3
3938,317930,Others,Very Low,Medium,Released,5.2,Action Comedy,es,Compadres,1.569246,101.0,en,Compadres,17,1
3939,11229,en,Low,Medium,Released,6.5,Comedy Drama Thriller,en,Freeway,4.682881,110.0,en,Freeway,95,0
3940,22488,en,Very Low,Short,Released,5.8,TV Movie Action Drama Family,en,Love's Abiding Joy,1.128559,87.0,en,Love's Abiding Joy,12,0
3941,24469,en,Low,Long,Released,6.9,Drama,en,Fish Tank,12.68672,123.0,en,Fish Tank,250,0
3942,82533,en,Very Low,Medium,Released,5.6,Comedy Romance,en,Damsels in Distress,3.750338,99.0,en,Damsels in Distress,67,3
3943,50942,en,Very Low,Long,Released,4.0,Horror Science Fiction Thriller,en,Creature,2.857848,176.0,en,Creature,21,3
3944,84174,en,Medium,Short,Released,5.3,Comedy Romance,en,Bachelorette,20.95282000000001,87.0,en,Bachelorette,444,3
3945,34099,en,Very Low,Medium,Released,3.7,Drama Music Family,en,Brave New Girl,0.18094,120.0,en,Brave New Girl,3,3
3946,79940,en,Very Low,Medium,Released,5.2,Comedy,en,Tim and Eric's Billion Dollar Movie,1.75311,94.0,en,Tim and Eric's Billion Dollar Movie,34,3
3947,342,Others,Very Low,Medium,Released,6.7,Comedy Drama,de,Sommersturm,3.120747,98.0,de,Summer Storm,59,0
3948,281230,en,Very Low,Medium,Released,6.3,War Drama History,en,Fort McCoy,0.384496,0.0,,Fort McCoy,2,1
3949,38033,en,Very Low,Medium,Released,3.9,Horror Thriller,en,Chain Letter,2.504156,96.0,en,Chain Letter,37,3
3950,100975,en,Very Low,Medium,Released,5.8,Drama Comedy,en,Just Looking,0.431332,97.0,en,Just Looking,5,2
3951,38541,en,Low,Medium,Released,5.7,Science Fiction,en,The Divide,11.882563,112.0,en,The Divide,197,3
3952,39563,en,Low,Short,Released,6.1,Drama Horror Romance,en,The Eclipse,9.342465,88.0,en,The Eclipse,15,3
3953,234212,en,Low,Short,Released,4.9,Thriller Horror,en,Demonic,12.564554,83.0,en,Demonic,148,4
3954,27404,en,Very Low,Short,Released,3.0,Comedy,en,My Big Fat Independent Movie,0.6882199999999999,80.0,en,My Big Fat Independent Movie,5,0
3955,170480,en,Very Low,Short,Released,0.0,Comedy Family,en,The Deported,0.194848,90.0,en,The Deported,0,2
3956,71866,en,Very Low,Medium,Released,5.4,Drama,en,Tanner Hall,2.015525,96.0,"en,de",Tanner Hall,32,3
3957,192210,en,Very Low,Short,Released,5.2,Action Drama Thriller,en,Open Road,2.680629,85.0,"en,pt,ru",Open Road,18,4
3958,180296,en,Low,Short,Released,5.3,Comedy,en,They Came Together,12.036888,84.0,en,They Came Together,171,2
3959,157058,en,Very Low,Short,Released,2.9,Comedy,en,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,1.737032,80.0,en,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,28,2
3960,70006,en,Low,Short,Released,5.8,Drama Action,en,Never Back Down 2: The Beatdown,9.249229,90.0,en,Never Back Down 2: The Beatdown,136,3
3961,26039,en,Low,Medium,Released,7.1,Action Crime Drama Thriller,en,Point Blank,5.164423,92.0,en,Point Blank,95,0
3962,79587,en,Very Low,Medium,Released,0.0,Drama Comedy,en,Four Single Fathers,0.008263,100.0,"it,en",Four Single Fathers,0,3
3963,176077,en,Very Low,Short,Released,4.8,Thriller,en,Enter the Dangerous Mind,1.998826,88.0,en,Enter the Dangerous Mind,14,2
3964,260947,en,Very Low,Medium,Released,4.6,Mystery Thriller,en,Something Wicked,1.968679,95.0,en,Something Wicked,16,4
3965,342502,en,Very Low,Short,Released,2.8,Thriller,en,AWOL-72,1.141463,79.0,en,AWOL-72,10,1
3966,43213,en,Very Low,Medium,Released,6.1,Action Crime Thriller,en,Chicago Overcoat,1.034844,95.0,en,Chicago Overcoat,5,3
3967,44594,en,Very Low,Medium,Released,6.3,Comedy Drama Romance,en,Barry Munday,1.975941,95.0,en,Barry Munday,22,3
3968,666,Others,Low,Medium,Released,7.6,Drama,pt,Central do Brasil,5.928937,113.0,pt,Central Station,126,0
3969,248,en,Very Low,Long,Released,7.3,Comedy Drama,en,Pocketful of Miracles,3.370225,136.0,"en,es",Pocketful of Miracles,25,0
3970,325173,en,Low,Short,Released,4.9,Crime Action,en,Close Range,5.485217,80.0,en,Close Range,54,1
3971,351043,en,Very Low,Short,Released,4.1,Thriller Mystery Drama Horror,en,Amnesiac,3.077885,90.0,en,Amnesiac,52,1
3972,43942,en,Very Low,Medium,Released,6.6,Documentary,en,Freakonomics,1.781462,93.0,en,Freakonomics,36,3
3973,10226,Others,Low,Medium,Released,6.6,Horror Thriller Mystery,fr,Haute tension,4.9529830000000015,91.0,"it,en,fr",High Tension,271,0
3974,66942,en,Very Low,Medium,Released,6.1,Romance Comedy Drama,en,Griff the Invisible,1.35088,93.0,"en,pt",Griff the Invisible,34,3
3975,356483,en,Very Low,Short,Released,4.3,Thriller Action Horror,en,Unnatural,0.687656,89.0,en,Unnatural,12,1
3976,10476,en,Low,Medium,Released,6.9,Drama,en,Hustle & Flow,6.39503,116.0,en,Hustle & Flow,99,0
3977,239,en,High,Long,Released,8.0,Comedy Romance,en,Some Like It Hot,39.30982,122.0,en,Some Like It Hot,808,0
3978,10281,en,Low,Short,Released,5.3,Horror Thriller,en,Friday the 13th Part VII: The New Blood,9.070842,88.0,en,Friday the 13th Part VII: The New Blood,192,0
3979,630,en,High,Medium,Released,7.4,Adventure Family Fantasy,en,The Wizard of Oz,67.417542,102.0,en,The Wizard of Oz,1642,0
3980,3034,en,High,Medium,Released,7.7,Comedy Science Fiction,en,Young Frankenstein,36.444894,106.0,"en,de",Young Frankenstein,854,0
3981,13025,en,Medium,Medium,Released,5.4,Horror Action Science Fiction,en,Diary of the Dead,15.351412,95.0,en,Diary of the Dead,190,0
3982,21461,en,Very Low,Long,Released,7.6,Comedy Drama Romance,en,Lage Raho Munna Bhai,2.436019,144.0,hi,Lage Raho Munna Bhai,44,0
3983,55306,en,Very Low,Medium,Released,6.5,Drama,en,Ulee's Gold,0.93392,112.0,en,Ulee's Gold,19,3
3984,17264,en,Low,Medium,Released,7.0,Adventure Family,en,The Black Stallion,11.35972,118.0,"ar,en,it",The Black Stallion,59,0
3985,16016,en,Very Low,Short,Released,4.9,Action Adventure Animation Comedy Science Fiction,en,Rejsen til Saturn,1.7766240000000002,90.0,da,Journey to Saturn,10,0
3986,15875,en,Very Low,Medium,Released,6.0,Adventure Comedy Romance,en,Donovan's Reef,1.897263,109.0,"en,fr",Donovan's Reef,30,0
3987,5900,Others,Very Low,Medium,Released,7.0,Comedy Drama,nl,De jurk,0.144031,103.0,nl,The Dress,3,0
3988,43306,en,Very Low,Medium,Released,6.0,Drama Romance War,en,A Guy Named Joe,0.5314439999999999,120.0,en,A Guy Named Joe,8,3
3989,11072,en,Medium,Medium,Released,7.2,Western Comedy,en,Blazing Saddles,22.793929,93.0,"en,de,yi",Blazing Saddles,609,0
3990,9730,en,Medium,Medium,Released,5.9,Horror Thriller,en,Friday the 13th: The Final Chapter,14.013414,91.0,"en,es",Friday the 13th: The Final Chapter,237,0
3991,209274,Others,Medium,Short,Released,7.1,Drama,pl,Ida,13.265432,80.0,pl,Ida,260,4
3992,26371,en,Low,Long,Released,7.1,Drama Romance,en,Maurice,11.552247,134.0,en,Maurice,61,0
3993,14137,en,Very Low,Short,Released,5.3,Comedy,en,Beer League,1.73892,86.0,en,Beer League,22,0
3994,291,en,Very Low,Medium,Released,7.6,Documentary,en,Riding Giants,0.8959459999999999,105.0,en,Riding Giants,23,0
3995,14139,Others,Medium,Medium,Released,7.0,Science Fiction Thriller,es,Los cronocrímenes,19.02965,92.0,es,Timecrimes,308,0
3996,33106,Others,Very Low,Medium,Released,7.4,Action Adventure Comedy Drama Foreign,zh,疯狂的赛车,0.406645,99.0,zh,Silver Medalist,13,0
3997,8875,en,Very Low,Medium,Released,5.2,Horror Thriller,en,Timber Falls,3.687574,97.0,en,Timber Falls,38,0
3998,872,en,High,Medium,Released,7.8,Comedy Music Romance,en,Singin' in the Rain,36.556954,103.0,en,Singin' in the Rain,727,0
3999,72914,en,Very Low,Medium,Released,7.1,Documentary,en,"Fat, Sick & Nearly Dead",0.545825,97.0,en,"Fat, Sick & Nearly Dead",47,3
4000,139038,en,Medium,Short,Released,5.4,Comedy Horror,en,A Haunted House,18.661541,86.0,en,A Haunted House,516,2
4001,9591,en,Medium,Medium,Released,6.8,Comedy Drama,en,That Thing You Do!,14.885388,108.0,en,That Thing You Do!,225,0
4002,10676,en,Low,Medium,Released,5.0,Horror Mystery Science Fiction,en,Halloween III: Season of the Witch,12.030456,98.0,en,Halloween III: Season of the Witch,229,0
4003,1687,en,Medium,Medium,Released,6.3,Action Science Fiction,en,Escape from the Planet of the Apes,18.30961,98.0,en,Escape from the Planet of the Apes,264,0
4004,24748,en,Low,Medium,Released,7.5,Action Drama Western,en,Hud,6.82919,112.0,en,Hud,66,0
4005,181330,en,Low,Short,Released,7.1,Comedy Documentary,en,Kevin Hart: Let Me Explain,9.799357,74.0,en,Kevin Hart: Let Me Explain,95,2
4006,468,en,Low,Medium,Released,7.1,Drama Romance,en,My Own Private Idaho,10.363642,104.0,en,My Own Private Idaho,212,0
4007,401,en,High,Medium,Released,7.1,Comedy Drama Romance,en,Garden State,30.583959000000004,102.0,en,Garden State,618,0
4008,76,en,Medium,Medium,Released,7.7,Drama Romance,en,Before Sunrise,23.672571,105.0,"en,de,fr",Before Sunrise,959,0
4009,50538,Others,Very Low,Medium,Released,6.9,Horror Mystery Thriller,fr,Sur le seuil,0.205034,100.0,fr,Evil Words,8,3
4010,25636,en,Low,Medium,Released,6.7,Comedy Drama Romance,en,Jesus' Son,5.581743,107.0,en,Jesus' Son,22,0
4011,19316,en,Very Low,Medium,Released,6.8,Comedy Romance,en,Saving Face,2.487255,91.0,"en,zh",Saving Face,32,0
4012,21074,en,Very Low,Medium,Released,5.2,Drama,en,Brick Lane,0.262135,102.0,,Brick Lane,15,0
4013,84329,en,Medium,Short,Released,6.8,Science Fiction Comedy Drama Crime,en,Robot & Frank,23.419061,85.0,en,Robot & Frank,450,3
4014,20,en,Low,Medium,Released,7.2,Drama Romance,en,My Life Without Me,7.958831,106.0,en,My Life Without Me,77,0
4015,157386,en,Medium,Medium,Released,6.8,Comedy Drama Romance,en,The Spectacular Now,25.722747,95.0,en,The Spectacular Now,1048,2
4016,13007,en,Low,Medium,Released,7.2,Comedy Documentary,en,Religulous,9.774126,101.0,"ar,en,he,fa,es",Religulous,197,0
4017,13518,en,Very Low,Short,Released,7.0,Documentary Drama,en,Fuel,0.197469,90.0,en,Fuel,3,0
4018,116584,en,Very Low,Medium,Released,7.0,Drama,en,Valley of the Heart's Delight,0.142255,100.0,en,Valley of the Heart's Delight,1,2
4019,46849,en,Very Low,Medium,Released,7.1,Drama,en,Eye of the Dolphin,0.301884,100.0,en,Eye of the Dolphin,7,3
4020,40428,en,Very Low,Short,Released,5.5,Documentary,en,8: The Mormon Proposition,0.424957,80.0,en,8: The Mormon Proposition,6,3
4021,17334,en,Very Low,Medium,Released,6.1,Comedy Romance,en,The Other End of the Line,3.393648,106.0,"en,hi",The Other End of the Line,50,0
4022,1698,Others,Low,Medium,Released,6.1,Horror Thriller,de,Anatomie,5.025938,103.0,"de,la",Anatomy,61,0
4023,20764,en,Very Low,Short,Released,6.0,Drama Science Fiction Thriller,en,Sleep Dealer,4.624691,90.0,"en,es",Sleep Dealer,40,0
4024,45132,en,Low,Medium,Released,6.6,Comedy Action Drama,en,Super,12.204569,96.0,en,Super,441,3
4025,76706,en,Very Low,Short,Released,5.0,Comedy Family,en,Christmas Mail,0.6302260000000001,89.0,en,Christmas Mail,15,3
4026,254472,Others,Very Low,Short,Released,4.9,Comedy Horror,de,Stung,4.270489,87.0,en,Stung,63,4
4027,332285,en,Very Low,Medium,Released,4.8,Horror,en,Antibirth,3.674294,94.0,en,Antibirth,40,1
4028,49471,en,Very Low,Medium,Released,7.0,Drama,en,Get on the Bus,4.623059,120.0,en,Get on the Bus,11,3
4029,13569,en,Very Low,Medium,Released,4.8,Drama Horror Thriller,en,Thr3e,1.946715,101.0,"en,de",Thr3e,21,0
4030,7512,en,Medium,Short,Released,6.3,Adventure Comedy Science Fiction,en,Idiocracy,27.940093,84.0,en,Idiocracy,664,0
4031,356216,en,Very Low,Medium,Released,4.5,Crime,en,The Rise of the Krays,1.7595060000000002,110.0,en,The Rise of the Krays,19,1
4032,11798,en,Low,Medium,Released,7.4,Drama Crime,en,This Is England,8.395624,101.0,en,This Is England,363,0
4033,146631,en,Low,Medium,Released,3.1,Action Adventure Science Fiction,en,U.F.O.,8.248149,101.0,"en,fr",U.F.O.,47,2
4034,43546,en,Very Low,Medium,Released,7.0,Comedy Music,en,Bathing Beauty,0.628051,101.0,"en,es,fr",Bathing Beauty,4,3
4035,61038,en,Very Low,Medium,Released,4.6,Drama Family,en,Go for It!,0.500753,105.0,en,Go for It!,5,3
4036,78373,en,Very Low,Medium,Released,10.0,Comedy Drama Family,en,"Dancer, Texas Pop. 81",0.376662,97.0,en,"Dancer, Texas Pop. 81",1,3
4037,17820,en,Very Low,Medium,Released,6.9,Music Romance,en,Show Boat,1.606314,107.0,en,Show Boat,18,0
4038,74457,en,Very Low,Medium,Released,4.7,Drama,en,Redemption Road,0.197264,91.0,en,Redemption Road,6,3
4039,283384,en,Low,Medium,Released,5.6,Thriller,en,The Calling,5.759493,108.0,en,The Calling,88,1
4040,19933,en,Low,Short,Released,6.7,Fantasy Adventure Animation Comedy Family,en,The Brave Little Toaster,6.86302,90.0,"nl,en,pl",The Brave Little Toaster,93,0
4041,756,en,High,Long,Released,7.2,Animation Family Music,en,Fantasia,32.875469,124.0,en,Fantasia,808,0
4042,433715,en,Very Low,Short,Released,0.0,Thriller Drama,en,8 Days,0.015295,90.0,en,8 Days,0,1
4043,9728,en,Medium,Medium,Released,5.7,Horror Thriller,en,Friday the 13th Part III,14.206525,95.0,en,Friday the 13th Part III,254,0
4044,9731,en,Low,Medium,Released,5.1,Horror Thriller,en,Friday the 13th: A New Beginning,12.639469,92.0,en,Friday the 13th: A New Beginning,196,0
4045,9916,en,Very Low,Medium,Released,6.2,Drama,en,The Last Sin Eater,2.371477,117.0,"en,pt",The Last Sin Eater,11,0
4046,309425,en,Very Low,Medium,Released,6.6,Fantasy Drama,en,Do You Believe?,2.470443,115.0,en,Do You Believe?,48,1
4047,14156,en,Very Low,Short,Released,5.7,Thriller Romance,en,Impact Point,1.532518,90.0,en,Impact Point,5,0
4048,43610,en,Very Low,Medium,Released,5.8,Drama,en,The Valley of Decision,0.1813,119.0,en,The Valley of Decision,4,3
4049,360339,en,Very Low,Medium,Released,5.6,Thriller Drama,en,Eden,2.713171,97.0,en,Eden,19,1
4050,31163,en,Very Low,Short,Released,3.5,Comedy Romance Foreign,en,Chicken Tikka Masala,0.258413,90.0,en,Chicken Tikka Masala,5,0
4051,297621,en,Very Low,Short,Released,5.4,Romance Comedy Music,en,There's Always Woodstock,2.025701,90.0,en,There's Always Woodstock,12,1
4052,16205,en,Very Low,Short,Released,5.7,Action Comedy Horror,en,Jack Brooks: Monster Slayer,2.6598040000000003,85.0,en,Jack Brooks: Monster Slayer,59,0
4053,887,en,Low,Long,Released,7.6,Drama History Romance,en,The Best Years of Our Lives,8.38717,172.0,en,The Best Years of Our Lives,143,0
4054,9517,en,Low,Medium,Released,6.7,Crime Drama,en,Bully,6.6770929999999975,113.0,en,Bully,125,0
4055,6007,en,Very Low,Short,Released,7.0,Comedy Drama,en,Elling,2.5263560000000003,89.0,no,Elling,51,0
4056,364083,en,Very Low,Long,Released,0.0,Drama Crime,en,Mi America,0.039007,126.0,"es,en",Mi America,0,1
4057,8329,Others,High,Short,Released,7.1,Horror Mystery,es,[REC],31.691617,78.0,"ja,es",[REC],934,0
4058,69640,en,Very Low,Short,Released,4.5,Drama Mystery Thriller,en,Lies in Plain Sight,0.4790899999999999,88.0,en,Lies in Plain Sight,4,3
4059,347548,en,Very Low,Short,Released,5.1,Thriller Horror Science Fiction,en,Containment,2.122451,77.0,en,Containment,36,1
4060,322443,Others,Very Low,Short,Released,4.1,Adventure Drama Western,de,The Timber,0.803761,81.0,en,The Timber,15,1
4061,657,en,High,Medium,Released,6.9,Action Thriller Adventure,en,From Russia with Love,41.298723,115.0,"en,ru,tr,ro",From Russia with Love,760,0
4062,28165,en,Very Low,Medium,Released,5.3,Comedy Horror Action,en,The Toxic Avenger Part II,1.7913310000000002,96.0,"en,ja",The Toxic Avenger Part II,39,0
4063,11561,en,Low,Short,Released,7.0,Comedy Romance Science Fiction,en,Sleeper,10.664202,89.0,"en,yi",Sleeper,200,0
4064,270303,en,High,Medium,Released,6.6,Horror Thriller,en,It Follows,100.876794,100.0,en,It Follows,1832,4
4065,11624,en,Medium,Short,Released,6.6,Comedy,en,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,13.223111,88.0,"en,it",Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,215,0
4066,595,en,Medium,Long,Released,8.0,Crime Drama,en,To Kill a Mockingbird,22.139842,129.0,en,To Kill a Mockingbird,657,0
4067,8810,en,High,Medium,Released,7.3,Adventure Action Thriller Science Fiction,en,Mad Max 2,37.117362,95.0,en,Mad Max 2: The Road Warrior,957,0
4068,12207,Others,Medium,Medium,Released,7.2,Action Comedy,cn,醉拳二,15.046612,102.0,cn,The Legend of Drunken Master,242,0
4069,226,en,Medium,Medium,Released,7.2,Crime Drama,en,Boys Don't Cry,15.557144,118.0,en,Boys Don't Cry,353,0
4070,92182,en,Low,Short,Released,5.2,Horror Mystery,en,Silent House,11.66632,85.0,en,Silent House,125,3
4071,582,Others,High,Long,Released,7.9,Drama Thriller,de,Das Leben der Anderen,34.938177,137.0,de,The Lives of Others,958,0
4072,72213,en,Low,Long,Released,6.8,Drama,en,Courageous,5.961119,129.0,en,Courageous,77,3
4073,990,en,Medium,Long,Released,7.6,Drama,en,The Hustler,17.639478,134.0,en,The Hustler,240,0
4074,55604,en,Very Low,Medium,Released,6.5,Adventure Drama Romance,en,Boom Town,1.867004,119.0,en,Boom Town,8,3
4075,9662,Others,Medium,Short,Released,7.3,Adventure Animation Comedy Drama,fr,Les triplettes de Belleville,13.944645,80.0,"fr,pt",The Triplets of Belleville,231,0
4076,20862,en,Very Low,Short,Released,6.6,Drama Comedy,en,Smoke Signals,2.304552,89.0,en,Smoke Signals,24,0
4077,2771,en,Low,Medium,Released,7.1,Comedy Drama,en,American Splendor,7.792851,101.0,en,American Splendor,120,0
4078,80,en,Medium,Short,Released,7.6,Drama Romance,en,Before Sunset,14.799323,80.0,"en,fr",Before Sunset,718,0
4079,55,Others,Medium,Long,Released,7.6,Drama Thriller,es,Amores perros,23.281616,154.0,es,Amores perros,521,0
4080,11023,en,Medium,Medium,Released,6.7,Crime Drama,en,Thirteen,20.331593,100.0,"en,pt,es",Thirteen,339,0
4081,33667,en,Low,Medium,Released,6.8,Drama Romance,en,Gentleman's Agreement,5.381536,118.0,en,Gentleman's Agreement,47,0
4082,39013,en,Medium,Medium,Released,6.8,Drama,en,Winter's Bone,20.834883,100.0,en,Winter's Bone,565,3
4083,11194,en,Medium,Medium,Released,7.6,Documentary Action Adventure,en,Touching the Void,14.045887,106.0,en,Touching the Void,138,0
4084,43839,en,Very Low,Medium,Released,4.8,Drama Music Romance,en,Alexander's Ragtime Band,0.4839739999999999,106.0,en,Alexander's Ragtime Band,6,3
4085,1382,en,Low,Short,Released,7.0,Comedy Drama,en,Me and You and Everyone We Know,9.719094,90.0,en,Me and You and Everyone We Know,107,0
4086,44639,en,Medium,Medium,Released,7.7,Documentary,en,Inside Job,16.930914,109.0,en,Inside Job,286,3
4087,301351,en,High,Medium,Released,6.3,Drama Music Romance,en,We Are Your Friends,28.819424,96.0,"en,it",We Are Your Friends,658,1
4088,4816,en,Medium,Medium,Released,7.2,Crime Drama,en,Ghost Dog: The Way of the Samurai,18.223139,116.0,en,Ghost Dog: The Way of the Samurai,298,0
4089,7873,en,Medium,Medium,Released,6.3,Crime Drama Thriller Action,en,Harsh Times,12.999023,120.0,"en,es,ko",Harsh Times,197,0
4090,331190,en,Low,Medium,Released,5.6,Crime Drama Thriller,en,Captive,6.7288820000000005,97.0,en,Captive,92,1
4091,15186,en,Very Low,Medium,Released,4.8,Comedy Drama Romance,en,Full Frontal,1.95686,96.0,en,Full Frontal,26,0
4092,17994,en,Low,Medium,Released,5.9,Horror,en,Witchboard,7.151153999999999,98.0,de,Witchboard,58,0
4093,1378,en,Medium,Medium,Released,6.3,Romance Drama Comedy,en,Shortbus,14.846001,101.0,en,Shortbus,140,0
4094,8885,Others,Medium,Short,Released,7.8,Drama Animation War,he,Vals Im Bashir,14.08251,90.0,"he,ar,de,en",Waltz with Bashir,291,0
